Time (ms),Name,Value
231745,"DumperJag Current","0.0"
231745,"Climber ","true"
231745,"Tilter ","true"
231745,"Dumper ","true"
231745,"Drive ","true"
231846,"DumperJag Current","0.0"
231846,"Climber position ","0.03753662109375"
231846,"Tilter angle ","0.0"
231846,"Drive (left) ","0.0"
231846,"Drive (right) ","-0.0"
231846,"Range Finder ","199.94219999999999"
231947,"DumperJag Current","0.0"
231947,"Climber ","true"
231947,"Tilter ","true"
231947,"Dumper ","true"
231947,"Drive ","true"
232048,"DumperJag Current","0.0"
232048,"Climber position ","0.03753662109375"
232048,"Tilter angle ","0.0"
232149,"Drive (left) ","0.0"
232149,"Drive (right) ","-0.0"
232149,"Range Finder ","200.15915999999999"
232149,"DumperJag Current","0.0"
232250,"Climber ","true"
232250,"Tilter ","true"
232250,"Dumper ","true"
232250,"Drive ","true"
232250,"DumperJag Current","0.0"
232353,"Climber position ","0.03753662109375"
232354,"Tilter angle ","0.0"
232354,"Drive (left) ","0.0"
232354,"Drive (right) ","-0.0"
232354,"Range Finder ","200.15915999999999"
232354,"DumperJag Current","0.0"
232457,"DumperJag Current","0.0"
232457,"Climber ","true"
232457,"Tilter ","true"
232457,"Dumper ","true"
232457,"Drive ","true"
232558,"DumperJag Current","0.0"
232558,"Climber position ","0.03753662109375"
232558,"Tilter angle ","0.0"
232558,"Drive (left) ","0.0"
232558,"Drive (right) ","-0.0"
232558,"Range Finder ","200.15915999999999"
232660,"DumperJag Current","0.0"
232660,"Climber ","true"
232660,"Tilter ","true"
232660,"Dumper ","true"
232660,"Drive ","true"
232761,"DumperJag Current","0.0"
232761,"Climber position ","0.03753662109375"
232761,"Tilter angle ","0.0"
232761,"Drive (left) ","0.0"
232761,"Drive (right) ","-0.0"
232761,"Range Finder ","200.15915999999999"
232862,"DumperJag Current","0.0"
232862,"Climber ","true"
232862,"Tilter ","true"
232862,"Dumper ","true"
232862,"Drive ","true"
232964,"DumperJag Current","0.0"
232964,"Climber position ","0.03753662109375"
232964,"Tilter angle ","0.0"
232964,"Drive (left) ","0.0"
232964,"Drive (right) ","-0.0"
232964,"Range Finder ","200.11848"
233064,"DumperJag Current","0.0"
233064,"Climber ","true"
233064,"Tilter ","true"
233064,"Dumper ","true"
233064,"Drive ","true"
233165,"DumperJag Current","0.0"
233166,"Climber position ","0.03753662109375"
233166,"Tilter angle ","0.0"
233166,"Drive (left) ","0.0"
233166,"Drive (right) ","-0.0"
233166,"Range Finder ","200.15915999999999"
233266,"DumperJag Current","0.0"
233266,"Climber ","true"
233266,"Tilter ","true"
233266,"Dumper ","true"
233266,"Drive ","true"
233367,"DumperJag Current","0.0"
233367,"Climber position ","0.03753662109375"
233367,"Tilter angle ","0.0"
233468,"Drive (left) ","0.0"
233468,"Drive (right) ","-0.0"
233468,"Range Finder ","200.33544"
233468,"DumperJag Current","0.0"
233569,"Climber ","true"
233569,"Tilter ","true"
233569,"Dumper ","true"
233569,"Drive ","true"
233569,"DumperJag Current","0.0"
233670,"Climber position ","0.03753662109375"
233670,"Tilter angle ","0.0"
233670,"Drive (left) ","0.0"
233670,"Drive (right) ","-0.0"
233670,"Range Finder ","200.33544"
233670,"DumperJag Current","0.0"
233771,"DumperJag Current","0.0"
233771,"Climber ","true"
233771,"Tilter ","true"
233771,"Dumper ","true"
233771,"Drive ","true"
233874,"DumperJag Current","0.0"
233874,"Climber position ","0.03753662109375"
233875,"Tilter angle ","0.0"
233875,"Drive (left) ","0.0"
233875,"Drive (right) ","-0.0"
233875,"Range Finder ","200.51172"
233977,"DumperJag Current","0.0"
233977,"Climber ","true"
233977,"Tilter ","true"
233977,"Dumper ","true"
233977,"Drive ","true"
234194,"DumperJag Current","0.0"
234194,"Climber position ","0.03753662109375"
234194,"Tilter angle ","0.0"
234194,"Drive (left) ","0.0"
234194,"Drive (right) ","-0.0"
234194,"Range Finder ","200.33544"
234194,"DumperJag Current","0.0"
234194,"Climber ","true"
234194,"Tilter ","true"
234194,"Dumper ","true"
234194,"Drive ","true"
234281,"DumperJag Current","0.0"
234281,"Climber position ","0.03753662109375"
234281,"Tilter angle ","0.0"
234281,"Drive (left) ","0.0"
234281,"Drive (right) ","-0.0"
234281,"Range Finder ","200.68800000000002"
234382,"DumperJag Current","0.0"
234382,"Climber ","true"
234382,"Tilter ","true"
234382,"Dumper ","true"
234382,"Drive ","true"
234484,"DumperJag Current","0.0"
234484,"Climber position ","0.03753662109375"
234484,"Tilter angle ","0.0"
234484,"Drive (left) ","0.0"
234484,"Drive (right) ","-0.0"
234484,"Range Finder ","200.29476"
234585,"DumperJag Current","0.0"
234585,"Climber ","true"
234585,"Tilter ","true"
234585,"Dumper ","true"
234585,"Drive ","true"
234686,"DumperJag Current","0.0"
234686,"Climber position ","0.03753662109375"
234686,"Tilter angle ","0.0"
234786,"Drive (left) ","0.0"
234787,"Drive (right) ","-0.0"
234787,"Range Finder ","200.33544"
234787,"DumperJag Current","0.0"
234888,"Climber ","true"
234888,"Tilter ","true"
234888,"Dumper ","true"
234888,"Drive ","true"
234888,"DumperJag Current","0.0"
234989,"Climber position ","0.03753662109375"
234989,"Tilter angle ","0.0"
234989,"Drive (left) ","0.0"
234989,"Drive (right) ","-0.0"
234989,"Range Finder ","200.33544"
234989,"DumperJag Current","0.0"
235090,"DumperJag Current","0.0"
235090,"Climber ","true"
235090,"Tilter ","true"
235090,"Dumper ","true"
235090,"Drive ","true"
235193,"DumperJag Current","0.0"
235193,"Climber position ","0.03753662109375"
235193,"Tilter angle ","0.0"
235193,"Drive (left) ","0.0"
235193,"Drive (right) ","-0.0"
235193,"Range Finder ","200.15915999999999"
235297,"DumperJag Current","0.0"
235297,"Climber ","true"
235297,"Tilter ","true"
235297,"Dumper ","true"
235297,"Drive ","true"
235400,"DumperJag Current","0.0"
235400,"Climber position ","0.03753662109375"
235400,"Tilter angle ","0.0"
235400,"Drive (left) ","0.0"
235400,"Drive (right) ","-0.0"
235400,"Range Finder ","200.11848"
235501,"DumperJag Current","0.0"
235501,"Climber ","true"
235501,"Tilter ","true"
235501,"Dumper ","true"
235501,"Drive ","true"
235603,"DumperJag Current","0.0"
235603,"Climber position ","0.03753662109375"
235603,"Tilter angle ","0.0"
235603,"Drive (left) ","0.0"
235603,"Drive (right) ","-0.0"
235603,"Range Finder ","200.11848"
235704,"DumperJag Current","0.0"
235704,"Climber ","true"
235704,"Tilter ","true"
235704,"Dumper ","true"
235704,"Drive ","true"
235805,"DumperJag Current","0.0"
235805,"Climber position ","0.03753662109375"
235805,"Tilter angle ","0.0"
235805,"Drive (left) ","0.0"
235805,"Drive (right) ","-0.0"
235805,"Range Finder ","200.02356"
235906,"DumperJag Current","0.0"
235906,"Climber ","true"
235906,"Tilter ","true"
235906,"Dumper ","true"
235906,"Drive ","true"
236007,"DumperJag Current","0.0"
236007,"Climber position ","0.03753662109375"
236007,"Tilter angle ","0.0"
236109,"Drive (left) ","0.0"
236109,"Drive (right) ","-0.0"
236109,"Range Finder ","200.11848"
236109,"DumperJag Current","0.0"
236210,"Climber ","true"
236210,"Tilter ","true"
236210,"Dumper ","true"
236210,"Drive ","true"
236210,"DumperJag Current","0.0"
236311,"Climber position ","0.03753662109375"
236312,"Tilter angle ","0.0"
236312,"Drive (left) ","0.0"
236312,"Drive (right) ","-0.0"
236312,"Range Finder ","200.15915999999999"
236312,"DumperJag Current","0.0"
236415,"DumperJag Current","0.0"
236415,"Climber ","true"
236415,"Tilter ","true"
236415,"Dumper ","true"
236415,"Drive ","true"
236517,"DumperJag Current","0.0"
236518,"Climber position ","0.03753662109375"
236518,"Tilter angle ","0.0"
236518,"Drive (left) ","0.0"
236518,"Drive (right) ","-0.0"
236518,"Range Finder ","200.15915999999999"
236621,"DumperJag Current","0.0"
236621,"Climber ","true"
236621,"Tilter ","true"
236621,"Dumper ","true"
236621,"Drive ","true"
236720,"DumperJag Current","0.0"
236721,"Climber position ","0.03753662109375"
236721,"Tilter angle ","0.0"
236721,"Drive (left) ","0.0"
236721,"Drive (right) ","-0.0"
236721,"Range Finder ","200.15915999999999"
236822,"DumperJag Current","0.0"
236822,"Climber ","true"
236822,"Tilter ","true"
236822,"Dumper ","true"
236822,"Drive ","true"
236923,"DumperJag Current","0.0"
236923,"Climber position ","0.03753662109375"
236923,"Tilter angle ","0.0"
236923,"Drive (left) ","0.0"
236924,"Drive (right) ","-0.0"
236924,"Range Finder ","200.15915999999999"
237024,"DumperJag Current","0.0"
237024,"Climber ","true"
237024,"Tilter ","true"
237024,"Dumper ","true"
237024,"Drive ","true"
237125,"DumperJag Current","0.0"
237125,"Climber position ","0.03753662109375"
237125,"Tilter angle ","0.0"
237125,"Drive (left) ","0.0"
237125,"Drive (right) ","-0.0"
237125,"Range Finder ","200.15915999999999"
237225,"DumperJag Current","0.0"
237226,"Climber ","true"
237226,"Tilter ","true"
237226,"Dumper ","true"
237226,"Drive ","true"
237327,"DumperJag Current","0.0"
237328,"Climber position ","0.03753662109375"
237328,"Tilter angle ","0.0"
237434,"Drive (left) ","0.0"
237434,"Drive (right) ","-0.0"
237434,"Range Finder ","200.33544"
237434,"DumperJag Current","0.0"
237530,"Climber ","true"
237530,"Tilter ","true"
237530,"Dumper ","true"
237530,"Drive ","true"
237530,"DumperJag Current","0.0"
237631,"Climber position ","0.03753662109375"
237631,"Tilter angle ","0.0"
237631,"Drive (left) ","0.0"
237631,"Drive (right) ","-0.0"
237631,"Range Finder ","200.33544"
237631,"DumperJag Current","0.0"
237734,"DumperJag Current","0.0"
237734,"Climber ","true"
237734,"Tilter ","true"
237734,"Dumper ","true"
237734,"Drive ","true"
237837,"DumperJag Current","0.0"
237837,"Climber position ","0.03753662109375"
237837,"Tilter angle ","0.0"
237837,"Drive (left) ","0.0"
237837,"Drive (right) ","-0.0"
237837,"Range Finder ","200.29476"
237940,"DumperJag Current","0.0"
237940,"Climber ","true"
237940,"Tilter ","true"
237940,"Dumper ","true"
237940,"Drive ","true"
238041,"DumperJag Current","0.0"
238041,"Climber position ","0.03753662109375"
238041,"Tilter angle ","0.0"
238041,"Drive (left) ","0.0"
238041,"Drive (right) ","-0.0"
238041,"Range Finder ","248.90736"
238142,"DumperJag Current","0.0"
238142,"Climber ","true"
238142,"Tilter ","true"
238142,"Dumper ","true"
238142,"Drive ","true"
238242,"DumperJag Current","0.0"
238242,"Climber position ","0.03753662109375"
238242,"Tilter angle ","0.0"
238243,"Drive (left) ","0.0"
238243,"Drive (right) ","-0.0"
238243,"Range Finder ","248.90736"
238343,"DumperJag Current","0.0"
238344,"Climber ","true"
238344,"Tilter ","true"
238344,"Dumper ","true"
238344,"Drive ","true"
238445,"DumperJag Current","0.0"
238445,"Climber position ","0.03753662109375"
238445,"Tilter angle ","0.0"
238445,"Drive (left) ","0.0"
238445,"Drive (right) ","-0.0"
238445,"Range Finder ","248.86668000000003"
238545,"DumperJag Current","0.0"
238545,"Climber ","true"
238545,"Tilter ","true"
238545,"Dumper ","true"
238545,"Drive ","true"
238648,"DumperJag Current","0.0"
238648,"Climber position ","0.03753662109375"
238648,"Tilter angle ","0.0"
238648,"Drive (left) ","0.0"
238749,"Drive (right) ","-0.0"
238749,"Range Finder ","248.86668000000003"
238749,"DumperJag Current","0.0"
238849,"Climber ","true"
238850,"Tilter ","true"
238850,"Dumper ","true"
238850,"Drive ","true"
238850,"DumperJag Current","0.0"
238953,"Climber position ","0.03753662109375"
238953,"Tilter angle ","0.0"
238953,"Drive (left) ","0.0"
238953,"Drive (right) ","-0.0"
238953,"Range Finder ","248.90736"
238953,"DumperJag Current","0.0"
239056,"DumperJag Current","0.0"
239056,"Climber ","true"
239056,"Tilter ","true"
239056,"Dumper ","true"
239056,"Drive ","true"
239158,"DumperJag Current","0.0"
239158,"Climber position ","0.03753662109375"
239158,"Tilter angle ","0.0"
239158,"Drive (left) ","0.0"
239158,"Drive (right) ","-0.0"
239158,"Range Finder ","248.85312"
239259,"DumperJag Current","0.0"
239259,"Climber ","true"
239259,"Tilter ","true"
239259,"Dumper ","true"
239259,"Drive ","true"
239361,"DumperJag Current","0.0"
239361,"Climber position ","0.03753662109375"
239361,"Tilter angle ","0.0"
239361,"Drive (left) ","0.0"
239361,"Drive (right) ","-0.0"
239361,"Range Finder ","220.13303999999997"
239461,"DumperJag Current","0.0"
239461,"Climber ","true"
239462,"Tilter ","true"
239462,"Dumper ","true"
239462,"Drive ","true"
239562,"DumperJag Current","0.0"
239562,"Climber position ","0.03753662109375"
239563,"Tilter angle ","0.0"
239563,"Drive (left) ","0.0"
239563,"Drive (right) ","-0.0"
239563,"Range Finder ","220.13303999999997"
239663,"DumperJag Current","0.0"
239663,"Climber ","true"
239664,"Tilter ","true"
239664,"Dumper ","true"
239664,"Drive ","true"
239764,"DumperJag Current","0.0"
239764,"Climber position ","0.03753662109375"
239764,"Tilter angle ","0.0"
239764,"Drive (left) ","0.0"
239764,"Drive (right) ","-0.0"
239764,"Range Finder ","220.07880000000003"
239865,"DumperJag Current","0.0"
239865,"Climber ","true"
239865,"Tilter ","true"
239865,"Dumper ","true"
239865,"Drive ","true"
239968,"DumperJag Current","0.0"
239968,"Climber position ","0.03753662109375"
239968,"Tilter angle ","0.0"
239968,"Drive (left) ","0.0"
240070,"Drive (right) ","-0.0"
240070,"Range Finder ","220.11948"
240070,"DumperJag Current","0.0"
240173,"Climber ","true"
240173,"Tilter ","true"
240173,"Dumper ","true"
240173,"Drive ","true"
240173,"DumperJag Current","0.0"
240276,"Climber position ","0.03753662109375"
240276,"Tilter angle ","0.0"
240276,"Drive (left) ","0.0"
240276,"Drive (right) ","-0.0"
240276,"Range Finder ","220.11948"
240276,"DumperJag Current","0.0"
240379,"DumperJag Current","0.0"
240379,"Climber ","true"
240379,"Tilter ","true"
240379,"Dumper ","true"
240379,"Drive ","true"
240480,"DumperJag Current","0.0"
240480,"Climber position ","0.03753662109375"
240480,"Tilter angle ","0.0"
240480,"Drive (left) ","0.0"
240480,"Drive (right) ","-0.0"
240480,"Range Finder ","219.82116"
240580,"DumperJag Current","0.0"
240580,"Climber ","true"
240580,"Tilter ","true"
240580,"Dumper ","true"
240581,"Drive ","true"
240711,"DumperJag Current","0.0"
240711,"Climber position ","0.03753662109375"
240711,"Tilter angle ","0.0"
240711,"Drive (left) ","0.0"
240711,"Drive (right) ","-0.0"
240711,"Range Finder ","200.51172"
240782,"DumperJag Current","0.0"
240782,"Climber ","true"
240782,"Tilter ","true"
240782,"Dumper ","true"
240782,"Drive ","true"
241043,"DumperJag Current","0.0"
241044,"Climber position ","0.03753662109375"
241044,"Tilter angle ","0.0"
241044,"Drive (left) ","0.0"
241044,"Drive (right) ","-0.0"
241044,"Range Finder ","200.33544"
241044,"DumperJag Current","0.0"
241044,"Climber ","true"
241044,"Tilter ","true"
241044,"Dumper ","true"
241044,"Drive ","true"
241086,"DumperJag Current","0.0"
241086,"Climber position ","0.03753662109375"
241086,"Tilter angle ","0.0"
241086,"Drive (left) ","0.0"
241086,"Drive (right) ","-0.0"
241086,"Range Finder ","200.33544"
241186,"DumperJag Current","0.0"
241186,"Climber ","true"
241186,"Tilter ","true"
241186,"Dumper ","true"
241186,"Drive ","true"
241287,"DumperJag Current","0.0"
241287,"Climber position ","0.03753662109375"
241288,"Tilter angle ","0.0"
241288,"Drive (left) ","0.0"
241389,"Drive (right) ","-0.0"
241389,"Range Finder ","200.29476"
241389,"DumperJag Current","0.0"
241489,"Climber ","true"
241489,"Tilter ","true"
241489,"Dumper ","true"
241489,"Drive ","true"
241489,"DumperJag Current","0.0"
241593,"Climber position ","0.03753662109375"
241593,"Tilter angle ","0.0"
241593,"Drive (left) ","0.0"
241593,"Drive (right) ","-0.0"
241593,"Range Finder ","200.33544"
241593,"DumperJag Current","0.0"
241696,"DumperJag Current","0.0"
241696,"Climber ","true"
241696,"Tilter ","true"
241696,"Dumper ","true"
241696,"Drive ","true"
241798,"DumperJag Current","0.0"
241798,"Climber position ","0.03753662109375"
241798,"Tilter angle ","0.0"
241798,"Drive (left) ","0.0"
241798,"Drive (right) ","-0.0"
241799,"Range Finder ","200.33544"
241900,"DumperJag Current","0.0"
241900,"Climber ","true"
241900,"Tilter ","true"
241900,"Dumper ","true"
241900,"Drive ","true"
242001,"DumperJag Current","0.0"
242001,"Climber position ","0.03753662109375"
242001,"Tilter angle ","0.0"
242001,"Drive (left) ","0.0"
242001,"Drive (right) ","-0.0"
242001,"Range Finder ","200.33544"
242103,"DumperJag Current","0.0"
242103,"Climber ","true"
242103,"Tilter ","true"
242103,"Dumper ","true"
242103,"Drive ","true"
242203,"DumperJag Current","0.0"
242203,"Climber position ","0.03753662109375"
242204,"Tilter angle ","0.0"
242204,"Drive (left) ","0.0"
242204,"Drive (right) ","-0.0"
242204,"Range Finder ","200.29476"
242304,"DumperJag Current","0.0"
242304,"Climber ","true"
242304,"Tilter ","true"
242304,"Dumper ","true"
242304,"Drive ","true"
242406,"DumperJag Current","0.0"
242409,"Climber position ","0.03753662109375"
242409,"Tilter angle ","0.0"
242409,"Drive (left) ","0.0"
242409,"Drive (right) ","-0.0"
242409,"Range Finder ","200.33544"
242507,"DumperJag Current","0.0"
242507,"Climber ","true"
242507,"Tilter ","true"
242507,"Dumper ","true"
242507,"Drive ","true"
242609,"DumperJag Current","0.0"
242609,"Climber position ","0.03753662109375"
242609,"Tilter angle ","0.0"
242609,"Drive (left) ","0.0"
242711,"Drive (right) ","-0.0"
242711,"Range Finder ","200.15915999999999"
242711,"DumperJag Current","0.0"
242809,"Climber ","true"
242809,"Tilter ","true"
242809,"Dumper ","true"
242809,"Drive ","true"
242809,"DumperJag Current","0.0"
242913,"Climber position ","0.03753662109375"
242913,"Tilter angle ","0.0"
242913,"Drive (left) ","0.0"
242913,"Drive (right) ","-0.0"
242913,"Range Finder ","200.11848"
242913,"DumperJag Current","0.0"
243019,"DumperJag Current","0.0"
243019,"Climber ","true"
243019,"Tilter ","true"
243019,"Dumper ","true"
243019,"Drive ","true"
243117,"DumperJag Current","0.0"
243117,"Left Drive setpoint ","0.0"
243117,"Climber position ","0.03753662109375"
243117,"Tilter angle ","0.0"
243117,"Drive (left) ","0.0"
243117,"Drive (right) ","-0.0"
243117,"Range Finder ","200.18628"
243217,"Left Drive setpoint ","-48.808264866184004"
243218,"DumperJag Current","0.0"
243319,"DumperJag Current","0.0"
243319,"Climber ","true"
243319,"Tilter ","true"
243319,"Dumper ","true"
243319,"Drive ","true"
243421,"DumperJag Current","0.0"
243522,"DumperJag Current","0.0"
243624,"Climber position ","-0.5249977111816406"
243624,"Tilter angle ","0.0"
243624,"Drive (left) ","-11.279112615966795"
243624,"Drive (right) ","-12.558092197418212"
243624,"Range Finder ","197.65056"
243624,"DumperJag Current","0.0"
243624,"Left Drive setpoint ","-97.61652973236801"
243726,"DumperJag Current","0.0"
243726,"Climber ","true"
243726,"Tilter ","true"
243726,"Dumper ","true"
243726,"Drive ","true"
243828,"DumperJag Current","0.0"
243828,"Climber position ","-0.6937408447265625"
243828,"Tilter angle ","0.001247406005859375"
243829,"Drive (left) ","-17.718841257476807"
243829,"Drive (right) ","-20.73346116053263"
243829,"Range Finder ","248.90736"
243929,"DumperJag Current","0.0"
243929,"Climber ","true"
243929,"Tilter ","true"
243929,"Dumper ","true"
243929,"Drive ","true"
244031,"DumperJag Current","0.0"
244031,"Climber position ","-0.2062225341796875"
244031,"Tilter angle ","0.001247406005859375"
244031,"Drive (left) ","-20.513975012715658"
244031,"Drive (right) ","-24.201049677022297"
244031,"Range Finder ","208.71552"
244131,"DumperJag Current","0.0"
244131,"Climber ","true"
244132,"Tilter ","true"
244132,"Dumper ","true"
244132,"Drive ","true"
244232,"Left Drive setpoint ","-146.424794598552"
244232,"DumperJag Current","0.0"
244336,"Climber position ","0.056247711181640625"
244336,"Tilter angle ","0.001247406005859375"
244336,"Drive (left) ","-28.268907344309486"
244336,"Drive (right) ","-30.83729574915568"
244336,"Range Finder ","182.49048"
244336,"DumperJag Current","0.0"
244439,"DumperJag Current","0.0"
244439,"Climber ","true"
244439,"Tilter ","true"
244439,"Dumper ","true"
244439,"Drive ","true"
244539,"DumperJag Current","0.0"
244539,"Climber position ","0.056247711181640625"
244539,"Tilter angle ","0.001247406005859375"
244539,"Drive (left) ","-28.430310492706294"
244539,"Drive (right) ","-34.982303546142575"
244539,"Range Finder ","70.82388"
244641,"DumperJag Current","0.0"
244642,"Climber ","true"
244642,"Tilter ","true"
244642,"Dumper ","true"
244642,"Drive ","true"
244743,"DumperJag Current","0.0"
244743,"Climber position ","0.056247711181640625"
244743,"Tilter angle ","0.002498626708984375"
244743,"Drive (left) ","-31.46252817840576"
244743,"Drive (right) ","-37.172313050842284"
244743,"Range Finder ","101.0898"
244844,"DumperJag Current","0.0"
244844,"Climber ","true"
244844,"Tilter ","true"
244844,"Dumper ","true"
244844,"Drive ","true"
244945,"DumperJag Current","0.0"
244945,"Climber position ","0.056247711181640625"
244945,"Tilter angle ","0.002498626708984375"
244945,"Drive (left) ","-29.251635179646808"
244945,"Drive (right) ","-34.27665090713501"
244945,"Range Finder ","95.76071999999999"
245046,"DumperJag Current","0.0"
245046,"Climber ","true"
245046,"Tilter ","true"
245046,"Dumper ","true"
245046,"Drive ","true"
245148,"DumperJag Current","0.0"
245148,"Climber position ","0.056247711181640625"
245148,"Tilter angle ","0.001247406005859375"
245148,"Drive (left) ","-30.477727625020343"
245148,"Drive (right) ","-35.896881787618"
245148,"Range Finder ","140.96976"
245249,"Left Drive setpoint ","-195.23305946473602"
245249,"DumperJag Current","0.0"
245249,"Climber ","true"
245249,"Tilter ","true"
245249,"Dumper ","true"
245249,"Drive ","true"
245355,"DumperJag Current","0.0"
245356,"Climber position ","0.056247711181640625"
245356,"Tilter angle ","0.001247406005859375"
245356,"Drive (left) ","-38.63634915135701"
245456,"Drive (right) ","-40.420878107706706"
245456,"Range Finder ","73.99692"
245456,"DumperJag Current","0.0"
245457,"Climber ","true"
245457,"Tilter ","true"
245457,"Dumper ","true"
245457,"Drive ","true"
245558,"DumperJag Current","0.0"
245660,"Climber position ","0.056247711181640625"
245660,"Tilter angle ","0.001247406005859375"
245660,"Drive (left) ","-39.41248358281453"
245660,"Drive (right) ","-40.70319293518067"
245660,"Range Finder ","89.72652"
245660,"DumperJag Current","0.0"
245761,"Climber ","true"
245761,"Tilter ","true"
245761,"Dumper ","true"
245761,"Drive ","true"
245761,"DumperJag Current","0.0"
245863,"Climber position ","0.056247711181640625"
245863,"Tilter angle ","0.001247406005859375"
245863,"Drive (left) ","-39.612908852895096"
245863,"Drive (right) ","-40.851134358215326"
245863,"Range Finder ","123.92483999999999"
245863,"DumperJag Current","0.0"
245963,"DumperJag Current","0.0"
245963,"Climber ","true"
245963,"Tilter ","true"
245963,"Dumper ","true"
245963,"Drive ","true"
246065,"DumperJag Current","0.0"
246065,"Climber position ","0.056247711181640625"
246065,"Tilter angle ","0.001247406005859375"
246065,"Drive (left) ","-39.881990172831216"
246065,"Drive (right) ","-40.60445902659098"
246065,"Range Finder ","114.66336"
246165,"DumperJag Current","0.0"
246165,"Climber ","true"
246165,"Tilter ","true"
246165,"Dumper ","true"
246165,"Drive ","true"
246267,"DumperJag Current","0.0"
246267,"Climber position ","0.056247711181640625"
246267,"Tilter angle ","0.001247406005859375"
246267,"Drive (left) ","-39.37106361083985"
246267,"Drive (right) ","-41.11800853042602"
246267,"Range Finder ","106.37819999999999"
246367,"DumperJag Current","0.0"
246367,"Climber ","true"
246367,"Tilter ","true"
246367,"Dumper ","true"
246367,"Drive ","true"
246468,"DumperJag Current","0.0"
246468,"Climber position ","0.056247711181640625"
246468,"Tilter angle ","0.001247406005859375"
246469,"Drive (left) ","-39.01571907958984"
246469,"Drive (right) ","-40.67163009745279"
246469,"Range Finder ","93.2928"
246569,"DumperJag Current","0.0"
246569,"Climber ","true"
246569,"Tilter ","true"
246569,"Dumper ","true"
246569,"Drive ","true"
246675,"DumperJag Current","0.0"
246675,"Climber position ","0.056247711181640625"
246675,"Tilter angle ","0.001247406005859375"
246675,"Drive (left) ","-40.54377809549967"
246675,"Drive (right) ","-39.4342142964681"
246676,"Range Finder ","84.87204"
246776,"DumperJag Current","0.0"
246776,"Climber ","true"
246776,"Tilter ","true"
246776,"Dumper ","true"
246776,"Drive ","true"
246876,"DumperJag Current","0.0"
246979,"Climber position ","0.056247711181640625"
246979,"Tilter angle ","0.001247406005859375"
246979,"Drive (left) ","-38.56438237991333"
246979,"Drive (right) ","-40.728475093332925"
246979,"Range Finder ","76.46484"
246979,"DumperJag Current","0.0"
247080,"DumperJag Current","0.0"
247080,"Climber ","true"
247080,"Tilter ","true"
247080,"Dumper ","true"
247080,"Drive ","true"
247181,"Climber position ","0.056247711181640625"
247181,"Tilter angle ","0.001247406005859375"
247181,"Drive (left) ","-39.78518204752604"
247181,"Drive (right) ","-41.268988689422606"
247181,"Range Finder ","68.22036"
247181,"DumperJag Current","2.83203125"
247282,"DumperJag Current","1.6484375"
247282,"Climber ","true"
247283,"Tilter ","true"
247283,"Dumper ","true"
247283,"Drive ","true"
247385,"DumperJag Current","0.0"
247385,"Climber position ","0.056247711181640625"
247385,"Tilter angle ","0.001247406005859375"
247385,"Drive (left) ","-40.309048247528075"
247385,"Drive (right) ","-40.3814589495341"
247385,"Range Finder ","55.70448"
247485,"DumperJag Current","0.0"
247485,"Climber ","true"
247486,"Tilter ","true"
247486,"Dumper ","true"
247486,"Drive ","true"
247587,"DumperJag Current","0.0"
247587,"Climber position ","0.056247711181640625"
247587,"Tilter angle ","0.001247406005859375"
247587,"Drive (left) ","-40.348329849751785"
247587,"Drive (right) ","-39.46586154352824"
247587,"Range Finder ","47.378640000000004"
247814,"DumperJag Current","0.0"
247814,"Climber ","true"
247814,"Tilter ","true"
247814,"Dumper ","true"
247814,"Drive ","true"
247814,"DumperJag Current","0.0"
247814,"Climber position ","0.056247711181640625"
247814,"Tilter angle ","0.001247406005859375"
247894,"Drive (left) ","-39.904239847564696"
247894,"Drive (right) ","-40.22249429295857"
247894,"Range Finder ","38.95788"
247894,"DumperJag Current","3.2265625"
247995,"Left Drive setpoint ","-48.808264866184004"
247996,"Climber ","true"
247996,"Tilter ","true"
247996,"Dumper ","true"
247996,"Drive ","true"
247996,"DumperJag Current","0.0"
248096,"DumperJag Current","0.0"
248096,"Climber position ","0.056247711181640625"
248096,"Tilter angle ","0.001247406005859375"
248096,"Drive (left) ","-21.695124178059892"
248096,"Drive (right) ","-21.493020100148517"
248096,"Range Finder ","27.282719999999998"
248197,"DumperJag Current","0.0"
248197,"Climber ","true"
248197,"Tilter ","true"
248197,"Dumper ","true"
248197,"Drive ","true"
248299,"DumperJag Current","0.0"
248299,"Climber position ","0.056247711181640625"
248299,"Tilter angle ","0.002498626708984375"
248299,"Drive (left) ","-11.48677207845052"
248299,"Drive (right) ","-11.592383784484863"
248299,"Range Finder ","23.97408"
248400,"DumperJag Current","0.0"
248400,"Climber ","true"
248400,"Tilter ","true"
248401,"Dumper ","true"
248401,"Drive ","true"
248501,"DumperJag Current","0.0"
248501,"Climber position ","0.056247711181640625"
248501,"Tilter angle ","0.002498626708984375"
248501,"Drive (left) ","-7.516141456858317"
248501,"Drive (right) ","-6.6030356892903646"
248501,"Range Finder ","22.95708"
248602,"DumperJag Current","0.0"
248602,"Climber ","true"
248602,"Tilter ","true"
248602,"Dumper ","true"
248602,"Drive ","true"
248703,"DumperJag Current","0.0"
248703,"Climber position ","0.056247711181640625"
248703,"Tilter angle ","0.002498626708984375"
248703,"Drive (left) ","-10.402781180826823"
248703,"Drive (right) ","-9.521960419718424"
248703,"Range Finder ","21.58752"
248804,"DumperJag Current","0.0"
248804,"Climber ","true"
248804,"Tilter ","true"
248804,"Dumper ","true"
