Time (ms),Name,Value
324222,"DumperJag Current","0.0"
324222,"Climber ","true"
324222,"Tilter ","true"
324222,"Dumper ","true"
324222,"Drive ","true"
324323,"DumperJag Current","0.0"
324324,"Climber position ","21.14999771118164"
324324,"Tilter angle ","-2.8449974060058594"
324324,"Drive (left) ","0.0"
324324,"Drive (right) ","-0.0"
324324,"Range Finder ","248.77176000000003"
324424,"DumperJag Current","0.0"
324425,"Climber ","true"
324425,"Tilter ","true"
324425,"Dumper ","true"
324425,"Drive ","true"
324526,"DumperJag Current","0.0"
324526,"Climber position ","21.14999771118164"
324526,"Tilter angle ","-2.8449974060058594"
324628,"Drive (left) ","0.0"
324628,"Drive (right) ","-0.0"
324628,"Range Finder ","248.73108000000002"
324628,"DumperJag Current","0.0"
324728,"Climber ","true"
324728,"Tilter ","true"
324728,"Dumper ","true"
324728,"Drive ","true"
324728,"DumperJag Current","0.0"
324830,"Climber position ","21.14999771118164"
324830,"Tilter angle ","-2.8449974060058594"
324830,"Drive (left) ","0.0"
324830,"Drive (right) ","-0.0"
324830,"Range Finder ","248.77176000000003"
324830,"DumperJag Current","0.0"
324933,"DumperJag Current","0.0"
324933,"Climber ","true"
324933,"Tilter ","true"
324933,"Dumper ","true"
324933,"Drive ","true"
325033,"DumperJag Current","0.0"
325033,"Climber position ","21.14999771118164"
325033,"Tilter angle ","-2.8449974060058594"
325033,"Drive (left) ","0.0"
325033,"Drive (right) ","-0.0"
325033,"Range Finder ","248.77176000000003"
325136,"DumperJag Current","0.0"
325136,"Climber ","true"
325136,"Tilter ","true"
325136,"Dumper ","true"
325136,"Drive ","true"
325238,"DumperJag Current","0.0"
325238,"Climber position ","21.14999771118164"
325238,"Tilter angle ","-2.8449974060058594"
325238,"Drive (left) ","0.0"
325238,"Drive (right) ","-0.0"
325238,"Range Finder ","248.81244"
325340,"DumperJag Current","0.0"
325341,"Climber ","true"
325341,"Tilter ","true"
325341,"Dumper ","true"
325341,"Drive ","true"
325442,"DumperJag Current","0.0"
325443,"Climber position ","21.14999771118164"
325443,"Tilter angle ","-2.8449974060058594"
325443,"Drive (left) ","0.0"
325443,"Drive (right) ","-0.0"
325443,"Range Finder ","248.77176000000003"
325542,"DumperJag Current","0.0"
325543,"Climber ","true"
325543,"Tilter ","true"
325544,"Dumper ","true"
325544,"Drive ","true"
325646,"DumperJag Current","0.0"
325646,"Climber position ","21.14999771118164"
325646,"Tilter angle ","-2.8449974060058594"
325646,"Drive (left) ","0.0"
325647,"Drive (right) ","-0.0"
325647,"Range Finder ","248.77176000000003"
325744,"DumperJag Current","0.0"
325745,"Climber ","true"
325745,"Tilter ","true"
325745,"Dumper ","true"
325746,"Drive ","true"
325845,"DumperJag Current","0.0"
325845,"Climber position ","21.14999771118164"
325946,"Tilter angle ","-2.8449974060058594"
325946,"Drive (left) ","0.0"
325946,"Drive (right) ","-0.0"
325946,"Range Finder ","248.77176000000003"
325946,"DumperJag Current","0.0"
326047,"Climber ","true"
326047,"Tilter ","true"
326047,"Dumper ","true"
326047,"Drive ","true"
326047,"DumperJag Current","0.0"
326149,"Climber position ","21.14999771118164"
326150,"Tilter angle ","-2.8449974060058594"
326150,"Drive (left) ","0.0"
326150,"Drive (right) ","-0.0"
326150,"Range Finder ","248.77176000000003"
326150,"DumperJag Current","0.0"
326250,"DumperJag Current","0.0"
326250,"Climber ","true"
326250,"Tilter ","true"
326250,"Dumper ","true"
326250,"Drive ","true"
326350,"DumperJag Current","0.0"
326350,"Climber position ","21.14999771118164"
326351,"Tilter angle ","-2.8449974060058594"
326351,"Drive (left) ","0.0"
326351,"Drive (right) ","-0.0"
326351,"Range Finder ","248.73108000000002"
326451,"DumperJag Current","0.0"
326451,"Climber ","true"
326451,"Tilter ","true"
326451,"Dumper ","true"
326451,"Drive ","true"
326555,"DumperJag Current","0.0"
326555,"Climber position ","21.14999771118164"
326555,"Tilter angle ","-2.8449974060058594"
326555,"Drive (left) ","0.0"
326555,"Drive (right) ","-0.0"
326555,"Range Finder ","248.77176000000003"
326659,"DumperJag Current","0.0"
326659,"Climber ","true"
326659,"Tilter ","true"
326659,"Dumper ","true"
326659,"Drive ","true"
326761,"DumperJag Current","0.0"
326761,"Climber position ","21.14999771118164"
326761,"Tilter angle ","-2.8449974060058594"
326761,"Drive (left) ","0.0"
326761,"Drive (right) ","-0.0"
326761,"Range Finder ","248.73108000000002"
326862,"DumperJag Current","0.0"
326862,"Climber ","true"
326862,"Tilter ","true"
326862,"Dumper ","true"
326862,"Drive ","true"
326963,"DumperJag Current","0.0"
326964,"Climber position ","21.14999771118164"
326964,"Tilter angle ","-2.8449974060058594"
326964,"Drive (left) ","0.0"
326964,"Drive (right) ","-0.0"
326964,"Range Finder ","248.77176000000003"
327064,"DumperJag Current","0.0"
327064,"Climber ","true"
327064,"Tilter ","true"
327064,"Dumper ","true"
327064,"Drive ","true"
327166,"DumperJag Current","0.0"
327166,"Climber position ","21.14999771118164"
327166,"Tilter angle ","-2.8449974060058594"
327267,"Drive (left) ","0.0"
327267,"Drive (right) ","-0.0"
327268,"Range Finder ","248.77176000000003"
327268,"DumperJag Current","0.0"
327369,"Climber ","true"
327369,"Tilter ","true"
327369,"Dumper ","true"
327369,"Drive ","true"
327369,"DumperJag Current","0.0"
327470,"Climber position ","21.14999771118164"
327470,"Tilter angle ","-2.8449974060058594"
327470,"Drive (left) ","0.0"
327470,"Drive (right) ","-0.0"
327470,"Range Finder ","248.81244"
327470,"DumperJag Current","0.0"
327574,"DumperJag Current","0.0"
327574,"Climber ","true"
327574,"Tilter ","true"
327575,"Dumper ","true"
327575,"Drive ","true"
327677,"DumperJag Current","0.0"
327677,"Climber position ","21.14999771118164"
327678,"Tilter angle ","-2.8449974060058594"
327678,"Drive (left) ","0.0"
327678,"Drive (right) ","-0.0"
327678,"Range Finder ","248.81244"
327778,"DumperJag Current","0.0"
327778,"Climber ","true"
327778,"Tilter ","true"
327778,"Dumper ","true"
327778,"Drive ","true"
327912,"DumperJag Current","0.0"
327912,"Climber position ","21.14999771118164"
327912,"Tilter angle ","-2.8449974060058594"
327912,"Drive (left) ","0.0"
327912,"Drive (right) ","-0.0"
327912,"Range Finder ","248.77176000000003"
327982,"DumperJag Current","0.0"
327982,"Climber ","true"
327982,"Tilter ","true"
327982,"Dumper ","true"
327982,"Drive ","true"
328083,"DumperJag Current","0.0"
328083,"Climber position ","21.14999771118164"
328084,"Tilter angle ","-2.8449974060058594"
328084,"Drive (left) ","0.0"
328084,"Drive (right) ","-0.0"
328084,"Range Finder ","248.77176000000003"
328184,"DumperJag Current","0.0"
328184,"Climber ","true"
328184,"Tilter ","true"
328184,"Dumper ","true"
328184,"Drive ","true"
328285,"DumperJag Current","0.0"
328285,"Climber position ","21.14999771118164"
328285,"Tilter angle ","-2.8449974060058594"
328285,"Drive (left) ","0.0"
328285,"Drive (right) ","-0.0"
328285,"Range Finder ","248.77176000000003"
328386,"DumperJag Current","0.0"
328386,"Climber ","true"
328386,"Tilter ","true"
328386,"Dumper ","true"
328386,"Drive ","true"
328488,"DumperJag Current","0.0"
328488,"Climber position ","21.14999771118164"
328488,"Tilter angle ","-2.8449974060058594"
328589,"Drive (left) ","0.0"
328589,"Drive (right) ","-0.0"
328589,"Range Finder ","248.77176000000003"
328589,"DumperJag Current","0.0"
328690,"Climber ","true"
328690,"Tilter ","true"
328690,"Dumper ","true"
328690,"Drive ","true"
328690,"DumperJag Current","0.0"
328794,"Climber position ","21.14999771118164"
328794,"Tilter angle ","-2.8449974060058594"
328794,"Drive (left) ","0.0"
328794,"Drive (right) ","-0.0"
328794,"Range Finder ","248.77176000000003"
328794,"DumperJag Current","0.0"
328897,"DumperJag Current","0.0"
328897,"Climber ","true"
328897,"Tilter ","true"
328897,"Dumper ","true"
328897,"Drive ","true"
328998,"DumperJag Current","0.0"
328998,"Climber position ","21.14999771118164"
328998,"Tilter angle ","-2.8449974060058594"
328998,"Drive (left) ","0.0"
328998,"Drive (right) ","-0.0"
328998,"Range Finder ","248.77176000000003"
329100,"DumperJag Current","0.0"
329100,"Climber ","true"
329100,"Tilter ","true"
329100,"Dumper ","true"
329101,"Drive ","true"
329201,"DumperJag Current","0.0"
329201,"Climber position ","21.14999771118164"
329201,"Tilter angle ","-2.8449974060058594"
329201,"Drive (left) ","0.0"
329201,"Drive (right) ","-0.0"
329202,"Range Finder ","248.81244"
329302,"DumperJag Current","0.0"
329302,"Climber ","true"
329302,"Tilter ","true"
329302,"Dumper ","true"
329302,"Drive ","true"
329403,"DumperJag Current","0.0"
329403,"Climber position ","21.14999771118164"
329404,"Tilter angle ","-2.8449974060058594"
329404,"Drive (left) ","0.0"
329404,"Drive (right) ","-0.0"
329404,"Range Finder ","248.77176000000003"
329504,"DumperJag Current","0.0"
329504,"Climber ","true"
329504,"Tilter ","true"
329504,"Dumper ","true"
329504,"Drive ","true"
329605,"DumperJag Current","0.0"
329605,"Climber position ","21.14999771118164"
329605,"Tilter angle ","-2.8449974060058594"
329605,"Drive (left) ","0.0"
329605,"Drive (right) ","-0.0"
329605,"Range Finder ","248.77176000000003"
329706,"DumperJag Current","0.0"
329706,"Climber ","true"
329706,"Tilter ","true"
329706,"Dumper ","true"
329706,"Drive ","true"
329808,"DumperJag Current","0.0"
329808,"Climber position ","21.14999771118164"
329808,"Tilter angle ","-2.8449974060058594"
329909,"Drive (left) ","0.0"
329909,"Drive (right) ","-0.0"
329909,"Range Finder ","248.77176000000003"
329909,"DumperJag Current","0.0"
330010,"Climber ","true"
330010,"Tilter ","true"
330010,"Dumper ","true"
330010,"Drive ","true"
330010,"DumperJag Current","0.0"
330113,"Climber position ","21.14999771118164"
330113,"Tilter angle ","-2.8449974060058594"
330113,"Drive (left) ","0.0"
330113,"Drive (right) ","-0.0"
330113,"Range Finder ","248.81244"
330114,"DumperJag Current","0.0"
330217,"DumperJag Current","0.0"
330217,"Climber ","true"
330217,"Tilter ","true"
330217,"Dumper ","true"
330217,"Drive ","true"
330318,"DumperJag Current","0.0"
330318,"Climber position ","21.14999771118164"
330318,"Tilter angle ","-2.8449974060058594"
330318,"Drive (left) ","0.0"
330318,"Drive (right) ","-0.0"
330318,"Range Finder ","248.73108000000002"
330420,"DumperJag Current","0.0"
330420,"Climber ","true"
330420,"Tilter ","true"
330420,"Dumper ","true"
330420,"Drive ","true"
330521,"DumperJag Current","0.0"
330521,"Climber position ","21.14999771118164"
330521,"Tilter angle ","-2.8449974060058594"
330521,"Drive (left) ","0.0"
330521,"Drive (right) ","-0.0"
330522,"Range Finder ","248.81244"
330622,"DumperJag Current","0.0"
330622,"Climber ","true"
330622,"Tilter ","true"
330622,"Dumper ","true"
330622,"Drive ","true"
330723,"DumperJag Current","0.0"
330723,"Climber position ","21.14999771118164"
330723,"Tilter angle ","-2.8449974060058594"
330723,"Drive (left) ","0.0"
330723,"Drive (right) ","-0.0"
330723,"Range Finder ","248.73108000000002"
330824,"DumperJag Current","0.0"
330824,"Climber ","true"
330824,"Tilter ","true"
330824,"Dumper ","true"
330824,"Drive ","true"
330925,"DumperJag Current","0.0"
330925,"Climber position ","21.14999771118164"
330925,"Tilter angle ","-2.8449974060058594"
330925,"Drive (left) ","0.0"
330925,"Drive (right) ","-0.0"
330925,"Range Finder ","248.73108000000002"
331026,"DumperJag Current","0.0"
331026,"Climber ","true"
331026,"Tilter ","true"
331026,"Dumper ","true"
331026,"Drive ","true"
331127,"DumperJag Current","0.0"
331127,"Climber position ","21.14999771118164"
331127,"Tilter angle ","-2.8449974060058594"
331230,"Drive (left) ","0.0"
331230,"Drive (right) ","-0.0"
331230,"Range Finder ","248.77176000000003"
331230,"DumperJag Current","0.0"
331330,"Climber ","true"
331330,"Tilter ","true"
331330,"Dumper ","true"
331330,"Drive ","true"
331330,"DumperJag Current","0.0"
331434,"Climber position ","21.14999771118164"
331434,"Tilter angle ","-2.8449974060058594"
331434,"Drive (left) ","0.0"
331434,"Drive (right) ","-0.0"
331434,"Range Finder ","248.73108000000002"
331434,"DumperJag Current","0.0"
331535,"DumperJag Current","0.0"
331535,"Climber ","true"
331535,"Tilter ","true"
331535,"Dumper ","true"
331535,"Drive ","true"
331637,"DumperJag Current","0.0"
331637,"Climber position ","21.14999771118164"
331637,"Tilter angle ","-2.8449974060058594"
331637,"Drive (left) ","0.0"
331637,"Drive (right) ","-0.0"
331637,"Range Finder ","248.77176000000003"
331964,"DumperJag Current","0.0"
331964,"Climber ","true"
331964,"Tilter ","true"
331964,"Dumper ","true"
331964,"Drive ","true"
331964,"DumperJag Current","0.0"
331964,"Climber position ","21.14999771118164"
331964,"Tilter angle ","-2.8449974060058594"
331964,"Drive (left) ","0.0"
331964,"Drive (right) ","-0.0"
331964,"Range Finder ","248.77176000000003"
331964,"DumperJag Current","0.0"
331964,"Climber ","true"
331964,"Tilter ","true"
331964,"Dumper ","true"
331965,"Drive ","true"
332043,"DumperJag Current","0.0"
332043,"Climber position ","21.14999771118164"
332043,"Tilter angle ","-2.8449974060058594"
332043,"Drive (left) ","0.0"
332043,"Drive (right) ","-0.0"
332043,"Range Finder ","248.77176000000003"
332144,"DumperJag Current","0.0"
332144,"Climber ","true"
332144,"Tilter ","true"
332144,"Dumper ","true"
332144,"Drive ","true"
332245,"DumperJag Current","0.0"
332245,"Climber position ","21.14999771118164"
332245,"Tilter angle ","-2.8449974060058594"
332245,"Drive (left) ","0.0"
332245,"Drive (right) ","-0.0"
332245,"Range Finder ","248.77176000000003"
332346,"DumperJag Current","0.0"
332346,"Climber ","true"
332346,"Tilter ","true"
332346,"Dumper ","true"
332346,"Drive ","true"
332447,"DumperJag Current","0.0"
332447,"Climber position ","21.14999771118164"
332447,"Tilter angle ","-2.8449974060058594"
332548,"Drive (left) ","0.0"
332548,"Drive (right) ","-0.0"
332548,"Range Finder ","248.77176000000003"
332548,"DumperJag Current","0.0"
332649,"Climber ","true"
332649,"Tilter ","true"
332649,"Dumper ","true"
332649,"Drive ","true"
332649,"DumperJag Current","0.0"
332750,"Climber position ","21.14999771118164"
332750,"Tilter angle ","-2.8449974060058594"
332750,"Drive (left) ","0.0"
332750,"Drive (right) ","-0.0"
332750,"Range Finder ","248.77176000000003"
332750,"DumperJag Current","0.0"
332851,"DumperJag Current","0.0"
332851,"Climber ","true"
332851,"Tilter ","true"
332851,"Dumper ","true"
332851,"Drive ","true"
332956,"DumperJag Current","0.0"
332956,"Climber position ","21.14999771118164"
332956,"Tilter angle ","-2.8449974060058594"
332956,"Drive (left) ","0.0"
332956,"Drive (right) ","-0.0"
332956,"Range Finder ","248.77176000000003"
333058,"DumperJag Current","0.0"
333058,"Climber ","true"
333058,"Tilter ","true"
333058,"Dumper ","true"
333058,"Drive ","true"
333159,"DumperJag Current","0.0"
333160,"Climber position ","21.14999771118164"
333160,"Tilter angle ","-2.8449974060058594"
333160,"Drive (left) ","0.0"
333160,"Drive (right) ","-0.0"
333160,"Range Finder ","248.77176000000003"
333262,"DumperJag Current","0.0"
333262,"Climber ","true"
333262,"Tilter ","true"
333262,"Dumper ","true"
333262,"Drive ","true"
333362,"DumperJag Current","0.0"
333362,"Climber position ","21.14999771118164"
333362,"Tilter angle ","-2.8449974060058594"
333362,"Drive (left) ","0.0"
333362,"Drive (right) ","-0.0"
333362,"Range Finder ","248.77176000000003"
333466,"DumperJag Current","0.0"
333466,"Climber ","true"
333466,"Tilter ","true"
333466,"Dumper ","true"
333466,"Drive ","true"
333564,"DumperJag Current","0.0"
333564,"Climber position ","21.14999771118164"
333564,"Tilter angle ","-2.8449974060058594"
333564,"Drive (left) ","0.0"
333564,"Drive (right) ","-0.0"
333564,"Range Finder ","248.81244"
333665,"DumperJag Current","0.0"
333665,"Climber ","true"
333665,"Tilter ","true"
333665,"Dumper ","true"
333665,"Drive ","true"
333766,"DumperJag Current","0.0"
333766,"Climber position ","21.14999771118164"
333767,"Tilter angle ","-2.8449974060058594"
333868,"Drive (left) ","0.0"
333868,"Drive (right) ","-0.0"
333868,"Range Finder ","248.81244"
333868,"DumperJag Current","0.0"
333969,"Climber ","true"
333969,"Tilter ","true"
333969,"Dumper ","true"
333969,"Drive ","true"
333969,"DumperJag Current","0.0"
334071,"Climber position ","21.14999771118164"
334072,"Tilter angle ","-2.8449974060058594"
334072,"Drive (left) ","0.0"
334072,"Drive (right) ","-0.0"
334072,"Range Finder ","248.77176000000003"
334072,"DumperJag Current","0.0"
334172,"DumperJag Current","0.0"
334172,"Climber ","true"
334172,"Tilter ","true"
334172,"Dumper ","true"
334172,"Drive ","true"
334275,"DumperJag Current","0.0"
334276,"Climber position ","21.14999771118164"
334276,"Tilter angle ","-2.8449974060058594"
334276,"Drive (left) ","0.0"
334276,"Drive (right) ","-0.0"
334276,"Range Finder ","248.81244"
334378,"DumperJag Current","0.0"
334378,"Climber ","true"
334378,"Tilter ","true"
334378,"Dumper ","true"
334378,"Drive ","true"
334479,"DumperJag Current","0.0"
334479,"Climber position ","21.14999771118164"
334479,"Tilter angle ","-2.8449974060058594"
334479,"Drive (left) ","0.0"
334479,"Drive (right) ","-0.0"
334479,"Range Finder ","248.77176000000003"
334580,"DumperJag Current","0.0"
334580,"Climber ","true"
334580,"Tilter ","true"
334580,"Dumper ","true"
334580,"Drive ","true"
334681,"DumperJag Current","0.0"
334682,"Climber position ","21.14999771118164"
334682,"Tilter angle ","-2.8449974060058594"
334682,"Drive (left) ","0.0"
334682,"Drive (right) ","-0.0"
334682,"Range Finder ","248.77176000000003"
334783,"DumperJag Current","0.0"
334783,"Climber ","true"
334783,"Tilter ","true"
334783,"Dumper ","true"
334783,"Drive ","true"
334884,"DumperJag Current","0.0"
334884,"Climber position ","21.14999771118164"
334884,"Tilter angle ","-2.8449974060058594"
334884,"Drive (left) ","0.0"
334884,"Drive (right) ","-0.0"
334884,"Range Finder ","248.77176000000003"
334985,"DumperJag Current","0.0"
334985,"Climber ","true"
334985,"Tilter ","true"
334985,"Dumper ","true"
334985,"Drive ","true"
335087,"DumperJag Current","0.0"
335087,"Climber position ","21.14999771118164"
335087,"Tilter angle ","-2.8449974060058594"
335187,"Drive (left) ","0.0"
335188,"Drive (right) ","-0.0"
335188,"Range Finder ","248.77176000000003"
335188,"DumperJag Current","0.0"
335289,"Climber ","true"
335289,"Tilter ","true"
335289,"Dumper ","true"
335289,"Drive ","true"
335289,"DumperJag Current","0.0"
335390,"Climber position ","21.14999771118164"
335390,"Tilter angle ","-2.8449974060058594"
335390,"Drive (left) ","0.0"
335390,"Drive (right) ","-0.0"
335390,"Range Finder ","248.77176000000003"
335390,"DumperJag Current","0.0"
335491,"DumperJag Current","0.0"
335491,"Climber ","true"
335491,"Tilter ","true"
335491,"Dumper ","true"
335491,"Drive ","true"
335592,"DumperJag Current","0.0"
335592,"Climber position ","21.14999771118164"
335592,"Tilter angle ","-2.8449974060058594"
335592,"Drive (left) ","0.0"
335592,"Drive (right) ","-0.0"
335592,"Range Finder ","248.77176000000003"
335695,"DumperJag Current","0.0"
335696,"Climber ","true"
335696,"Tilter ","true"
335696,"Dumper ","true"
335696,"Drive ","true"
335798,"DumperJag Current","0.0"
335798,"Climber position ","21.14999771118164"
335798,"Tilter angle ","-2.8449974060058594"
335798,"Drive (left) ","0.0"
335799,"Drive (right) ","-0.0"
335799,"Range Finder ","248.77176000000003"
335900,"DumperJag Current","0.0"
335900,"Climber ","true"
335900,"Tilter ","true"
335900,"Dumper ","true"
335900,"Drive ","true"
336001,"DumperJag Current","0.0"
336001,"Climber position ","21.14999771118164"
336002,"Tilter angle ","-2.8449974060058594"
336002,"Drive (left) ","0.0"
336002,"Drive (right) ","-0.0"
336002,"Range Finder ","248.77176000000003"
336103,"DumperJag Current","0.0"
336103,"Climber ","true"
336103,"Tilter ","true"
336103,"Dumper ","true"
336103,"Drive ","true"
336203,"DumperJag Current","0.0"
336204,"Climber position ","21.14999771118164"
336204,"Tilter angle ","-2.8449974060058594"
336204,"Drive (left) ","0.0"
336204,"Drive (right) ","-0.0"
336204,"Range Finder ","248.77176000000003"
336305,"DumperJag Current","0.0"
336305,"Climber ","true"
336305,"Tilter ","true"
336305,"Dumper ","true"
336305,"Drive ","true"
336406,"DumperJag Current","0.0"
336407,"Climber position ","21.14999771118164"
336407,"Tilter angle ","-2.8449974060058594"
336507,"Drive (left) ","0.0"
336508,"Drive (right) ","-0.0"
336508,"Range Finder ","248.73108000000002"
336508,"DumperJag Current","0.0"
336609,"Climber ","true"
336609,"Tilter ","true"
336609,"Dumper ","true"
336609,"Drive ","true"
336609,"DumperJag Current","0.0"
336710,"Climber position ","21.14999771118164"
336710,"Tilter angle ","-2.8449974060058594"
336710,"Drive (left) ","0.0"
336710,"Drive (right) ","-0.0"
336710,"Range Finder ","248.81244"
336710,"DumperJag Current","0.0"
336810,"DumperJag Current","0.0"
336811,"Climber ","true"
336811,"Tilter ","true"
336811,"Dumper ","true"
336811,"Drive ","true"
336912,"DumperJag Current","0.0"
336912,"Climber position ","21.14999771118164"
336912,"Tilter angle ","-2.8449974060058594"
336912,"Drive (left) ","0.0"
336912,"Drive (right) ","-0.0"
336912,"Range Finder ","248.77176000000003"
337015,"DumperJag Current","0.0"
337015,"Climber ","true"
337015,"Tilter ","true"
337015,"Dumper ","true"
337015,"Drive ","true"
337119,"DumperJag Current","0.0"
337119,"Climber position ","21.14999771118164"
337119,"Tilter angle ","-2.8449974060058594"
337119,"Drive (left) ","0.0"
337119,"Drive (right) ","-0.0"
337119,"Range Finder ","248.77176000000003"
337220,"DumperJag Current","0.0"
337220,"Climber ","true"
337220,"Tilter ","true"
337220,"Dumper ","true"
337220,"Drive ","true"
337321,"DumperJag Current","0.0"
337322,"Climber position ","21.14999771118164"
337322,"Tilter angle ","-2.8449974060058594"
337322,"Drive (left) ","0.0"
337322,"Drive (right) ","-0.0"
337322,"Range Finder ","248.81244"
337424,"DumperJag Current","0.0"
337424,"Climber ","true"
337424,"Tilter ","true"
337424,"Dumper ","true"
337424,"Drive ","true"
337523,"DumperJag Current","0.0"
337524,"Climber position ","21.14999771118164"
337524,"Tilter angle ","-2.8449974060058594"
337524,"Drive (left) ","0.0"
337524,"Drive (right) ","-0.0"
337524,"Range Finder ","248.77176000000003"
337625,"DumperJag Current","0.0"
337625,"Climber ","true"
337625,"Tilter ","true"
337625,"Dumper ","true"
337625,"Drive ","true"
337726,"DumperJag Current","0.0"
337726,"Climber position ","21.14999771118164"
337726,"Tilter angle ","-2.8449974060058594"
337827,"Drive (left) ","0.0"
337828,"Drive (right) ","-0.0"
337828,"Range Finder ","248.77176000000003"
337828,"DumperJag Current","0.0"
337929,"Climber ","true"
337929,"Tilter ","true"
337929,"Dumper ","true"
337929,"Drive ","true"
337929,"DumperJag Current","0.0"
338030,"Climber position ","21.14999771118164"
338030,"Tilter angle ","-2.8449974060058594"
338030,"Drive (left) ","0.0"
338030,"Drive (right) ","-0.0"
338030,"Range Finder ","248.77176000000003"
338030,"DumperJag Current","0.0"
338254,"DumperJag Current","0.0"
338254,"Climber ","true"
338254,"Tilter ","true"
338254,"Dumper ","true"
338254,"Drive ","true"
338254,"DumperJag Current","0.0"
338254,"Climber position ","21.14999771118164"
338254,"Tilter angle ","-2.8449974060058594"
338254,"Drive (left) ","0.0"
338254,"Drive (right) ","-0.0"
338254,"Range Finder ","248.73108000000002"
338333,"DumperJag Current","0.0"
338333,"Climber ","true"
338333,"Tilter ","true"
338333,"Dumper ","true"
338333,"Drive ","true"
338433,"DumperJag Current","0.0"
338433,"Climber position ","21.14999771118164"
338433,"Tilter angle ","-2.8449974060058594"
338433,"Drive (left) ","0.0"
338433,"Drive (right) ","-0.0"
338433,"Range Finder ","248.77176000000003"
338535,"DumperJag Current","0.0"
338535,"Climber ","true"
338535,"Tilter ","true"
338535,"Dumper ","true"
338535,"Drive ","true"
338635,"DumperJag Current","0.0"
338635,"Climber position ","21.14999771118164"
338635,"Tilter angle ","-2.8449974060058594"
338635,"Drive (left) ","0.0"
338635,"Drive (right) ","-0.0"
338635,"Range Finder ","248.81244"
338738,"DumperJag Current","0.0"
338738,"Climber ","true"
338738,"Tilter ","true"
338738,"Dumper ","true"
338738,"Drive ","true"
338840,"DumperJag Current","0.0"
338840,"Climber position ","21.14999771118164"
338840,"Tilter angle ","-2.8449974060058594"
338840,"Drive (left) ","0.0"
338840,"Drive (right) ","-0.0"
338840,"Range Finder ","248.81244"
338941,"DumperJag Current","0.0"
338941,"Climber ","true"
338941,"Tilter ","true"
338941,"Dumper ","true"
338941,"Drive ","true"
339044,"DumperJag Current","0.0"
339044,"Climber position ","21.14999771118164"
339143,"Tilter angle ","-2.8449974060058594"
339143,"Drive (left) ","0.0"
339143,"Drive (right) ","-0.0"
339143,"Range Finder ","248.73108000000002"
339143,"DumperJag Current","0.0"
339245,"Climber ","true"
339245,"Tilter ","true"
339245,"Dumper ","true"
339245,"Drive ","true"
339245,"DumperJag Current","0.0"
339347,"Climber position ","21.14999771118164"
339347,"Tilter angle ","-2.8449974060058594"
339347,"Drive (left) ","0.0"
339347,"Drive (right) ","-0.0"
339347,"Range Finder ","248.77176000000003"
339348,"DumperJag Current","0.0"
339447,"DumperJag Current","0.0"
339447,"Climber ","true"
339447,"Tilter ","true"
339447,"Dumper ","true"
339447,"Drive ","true"
339548,"DumperJag Current","0.0"
339548,"Climber position ","21.14999771118164"
339548,"Tilter angle ","-2.8449974060058594"
339548,"Drive (left) ","0.0"
339548,"Drive (right) ","-0.0"
339548,"Range Finder ","248.81244"
339649,"DumperJag Current","0.0"
339649,"Climber ","true"
339649,"Tilter ","true"
339649,"Dumper ","true"
339649,"Drive ","true"
339749,"DumperJag Current","0.0"
339750,"Climber position ","21.14999771118164"
339750,"Tilter angle ","-2.8449974060058594"
339750,"Drive (left) ","0.0"
339750,"Drive (right) ","-0.0"
339750,"Range Finder ","248.77176000000003"
339851,"DumperJag Current","0.0"
339851,"Climber ","true"
339851,"Tilter ","true"
339851,"Dumper ","true"
339851,"Drive ","true"
339952,"DumperJag Current","0.0"
339952,"Climber position ","21.14999771118164"
339952,"Tilter angle ","-2.8449974060058594"
339952,"Drive (left) ","0.0"
339952,"Drive (right) ","-0.0"
339952,"Range Finder ","248.77176000000003"
340058,"DumperJag Current","0.0"
340058,"Climber ","true"
340058,"Tilter ","true"
340058,"Dumper ","true"
340058,"Drive ","true"
340161,"DumperJag Current","0.0"
340161,"Climber position ","21.14999771118164"
340161,"Tilter angle ","-2.8449974060058594"
340161,"Drive (left) ","0.0"
340161,"Drive (right) ","-0.0"
340161,"Range Finder ","248.77176000000003"
340262,"DumperJag Current","0.0"
340262,"Climber ","true"
340262,"Tilter ","true"
340262,"Dumper ","true"
340262,"Drive ","true"
340363,"DumperJag Current","0.0"
340364,"Climber position ","21.14999771118164"
340464,"Tilter angle ","-2.8449974060058594"
340465,"Drive (left) ","0.0"
340465,"Drive (right) ","-0.0"
340465,"Range Finder ","248.81244"
340465,"DumperJag Current","0.0"
340566,"Climber ","true"
340567,"Tilter ","true"
340567,"Dumper ","true"
340567,"Drive ","true"
340567,"DumperJag Current","0.0"
340666,"Climber position ","21.14999771118164"
340667,"Tilter angle ","-2.8449974060058594"
340667,"Drive (left) ","0.0"
340667,"Drive (right) ","-0.0"
340667,"Range Finder ","248.77176000000003"
340667,"DumperJag Current","0.0"
340767,"DumperJag Current","0.0"
340768,"Climber ","true"
340768,"Tilter ","true"
340768,"Dumper ","true"
340768,"Drive ","true"
340868,"DumperJag Current","0.0"
340868,"Climber position ","21.14999771118164"
340868,"Tilter angle ","-2.8449974060058594"
340868,"Drive (left) ","0.0"
340868,"Drive (right) ","-0.0"
340868,"Range Finder ","248.81244"
340969,"DumperJag Current","0.0"
340970,"Climber ","true"
340970,"Tilter ","true"
340970,"Dumper ","true"
